,ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alchohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA,Alchohol_agg,Amphet_agg,Amyl_agg,Benzos_agg,Caff_agg,Cannabis_agg,Choc_agg,Coke_agg,Crack_agg,Ecstasy_agg,Heroin_agg,Ketamine_agg,Legalh_agg,LSD_agg,Meth_agg,Mushrooms_agg,Nicotine_agg,Semer_agg,VSA_agg
288,289,-0.07854,-0.48246,-0.61113,0.96082,-0.31685,0.62967,0.32197,-0.71727,-0.30172,-0.00665,-0.21712,-1.54858,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
289,290,-0.07854,0.48246,1.16365,0.96082,-0.31685,-2.05048,0.63779,-0.71727,1.61108,1.13407,-1.37983,-1.18084,CL4,CL0,CL1,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
290,291,0.49788,0.48246,-0.05921,0.96082,-1.10702,-0.92104,0.96248,-0.84732,1.45039,0.93949,-1.37983,-1.54858,CL0,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
291,292,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.62967,-1.09207,0.44585,-0.76096,-0.40581,-1.37983,-0.52593,CL5,CL1,CL0,CL0,CL4,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,USER,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
292,293,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.15487,-0.58331,-0.60633,0.41594,-0.71126,-0.52593,CL3,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
293,295,-0.07854,0.48246,-0.05921,0.96082,-0.31685,1.13281,0.00332,-0.17779,-0.76096,-0.40581,0.19268,-0.21575,CL3,CL1,CL1,CL0,CL3,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1,USER,CLEAN,CLEAN,CLEAN,USER,USER,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
294,296,-0.95197,0.48246,-1.43719,0.96082,-0.31685,-0.34799,0.47617,-0.17779,-0.60633,-0.14277,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
295,297,0.49788,-0.48246,-0.05921,0.96082,-0.31685,1.37297,-0.43999,0.14143,-0.01729,-0.00665,-0.71126,-0.52593,CL5,CL0,CL1,CL4,CL5,CL2,CL6,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,USER,CLEAN,CLEAN,USER,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
296,298,2.59171,0.48246,-1.7379,0.96082,-0.31685,0.82562,-0.80615,0.14143,-0.15487,1.13407,-0.21712,-0.52593,CL0,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
297,300,0.49788,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.30033,-1.42424,1.61108,0.41594,-0.21712,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
298,301,0.49788,0.48246,-0.05921,-0.57009,-0.31685,0.82562,-0.94779,-0.17779,0.43852,0.58489,-0.71126,-0.84637,CL5,CL0,CL0,CL0,CL4,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
299,302,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-0.43999,-1.55521,0.13136,0.58489,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL2,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
300,303,0.49788,0.48246,1.98437,0.96082,-0.31685,0.52135,-0.43999,-0.71727,0.59042,0.93949,-0.71126,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
301,304,1.82213,0.48246,-0.05921,0.96082,-0.31685,-0.14882,0.63779,-0.01928,-0.76096,-0.40581,-0.21712,0.07987,CL6,CL0,CL0,CL1,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
302,305,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.34799,0.00332,-1.27553,-0.15487,0.93949,-0.21712,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
303,306,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,-2.32338,-1.27553,1.61108,0.12331,-0.71126,-1.54858,CL4,CL1,CL2,CL0,CL6,CL0,CL4,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
304,307,0.49788,-0.48246,1.16365,0.96082,-0.31685,0.22393,-1.23177,-0.84732,-1.07533,0.7583,-1.37983,-0.84637,CL5,CL0,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
305,308,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.46725,-0.57545,-0.71727,1.11406,0.7583,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
306,309,0.49788,0.48246,-1.22751,0.96082,-0.31685,-1.69163,0.80523,-0.17779,-0.01729,1.63088,0.19268,0.07987,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
307,310,0.49788,-0.48246,1.16365,0.96082,-0.31685,-0.79151,0.16767,-0.17779,0.59042,0.41594,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
308,311,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.32828,-0.15487,-0.84732,0.13136,0.58489,-1.37983,-1.54858,CL3,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL4,CL0,CL1,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
309,312,-0.95197,0.48246,-1.7379,0.96082,-0.31685,1.13281,-0.57545,-1.97495,-0.30172,-0.14277,1.86203,0.7654,CL3,CL0,CL0,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
310,313,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.34799,0.00332,-0.45174,0.28783,0.12331,-1.37983,-0.52593,CL6,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
311,314,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.04257,1.74091,0.29338,0.59042,1.30612,0.19268,-0.52593,CL5,CL1,CL1,CL0,CL6,CL0,CL5,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL5,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
312,315,-0.95197,0.48246,-1.22751,0.21128,-0.31685,-0.58016,0.16767,-0.71727,0.13136,-0.14277,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
313,316,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.79151,0.80523,0.58331,-0.01729,0.41594,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
314,317,1.82213,0.48246,0.45468,0.96082,-0.31685,-0.46725,0.80523,1.06238,-0.45321,-0.78155,1.86203,0.40148,CL5,CL1,CL0,CL0,CL6,CL3,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,USER,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
315,318,0.49788,-0.48246,0.45468,0.96082,-1.10702,-0.79151,1.93886,-0.97631,-0.01729,1.13407,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL2,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
316,319,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.00332,-0.71727,0.28783,0.93949,-1.37983,-1.18084,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
317,320,1.09449,0.48246,-1.7379,0.96082,0.1144,0.31287,-0.30033,-1.27553,-0.15487,0.58489,0.88113,0.40148,CL4,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
318,321,1.09449,0.48246,0.45468,0.96082,-0.31685,0.73545,-0.30033,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
319,322,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.52135,-0.30033,-0.97631,1.81866,1.63088,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
320,323,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.79151,0.47617,0.44585,0.94156,0.12331,-0.21712,0.40148,CL5,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
321,324,1.09449,-0.48246,-1.43719,0.96082,-0.31685,0.91093,-1.09207,-1.68062,0.28783,-0.78155,-0.71126,0.07987,CL6,CL1,CL1,CL0,CL6,CL2,CL5,CL1,CL0,CL1,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
322,325,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.22393,0.00332,1.43533,-0.91699,0.93949,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
323,326,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,1.2861,-0.17779,0.94156,2.33337,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
324,327,0.49788,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-1.6334,-1.97495,0.94156,0.41594,0.52975,0.07987,CL6,CL3,CL2,CL0,CL4,CL4,CL5,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,USER,USER,CLEAN,CLEAN,USER,USER,USER,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
325,328,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.86962,1.58487,-0.01928,1.61108,1.30612,-1.37983,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
326,329,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.30033,-1.27553,1.11406,-0.52745,-1.37983,-2.07848,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
327,330,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.47617,-0.97631,0.43852,-0.14277,0.52975,-0.21575,CL4,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
328,331,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.05308,0.47617,-0.71727,0.76096,0.7583,-0.21712,-0.21575,CL1,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
329,332,0.49788,-0.48246,-2.43591,0.96082,-0.31685,-0.24649,-0.43999,-0.97631,-0.45321,0.58489,-1.37983,-0.84637,CL6,CL2,CL2,CL2,CL6,CL2,CL6,CL6,CL2,CL3,CL0,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
330,333,1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.46725,-0.43999,-1.55521,0.94156,0.7583,-1.37983,-1.54858,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
331,334,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.82196,-1.92173,-0.84732,0.43852,-1.78169,0.19268,-0.52593,CL6,CL0,CL3,CL0,CL6,CL5,CL6,CL3,CL0,CL3,CL0,CL0,CL5,CL0,CL0,CL0,CL6,CL0,CL3,USER,CLEAN,USER,CLEAN,USER,USER,USER,USER,CLEAN,USER,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER
332,335,2.59171,-0.48246,-0.61113,0.24923,-0.31685,-1.32828,-0.43999,-0.97631,0.13136,0.12331,1.29221,-0.21575,CL4,CL0,CL0,CL5,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,USER,CLEAN,CLEAN,USER,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
333,336,2.59171,0.48246,-1.7379,0.24923,-0.31685,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21712,0.7654,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
334,337,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.57545,0.58331,0.43852,-1.0145,1.86203,0.7654,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,USER,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
335,338,1.09449,0.48246,1.16365,0.96082,-1.10702,0.62967,0.16767,-0.17779,-0.01729,1.30612,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
336,339,1.09449,0.48246,-0.05921,0.24923,-0.31685,-0.58016,0.32197,1.06238,-1.772,0.41594,1.86203,0.40148,CL5,CL1,CL1,CL2,CL6,CL2,CL6,CL3,CL1,CL1,CL0,CL0,CL0,CL1,CL0,CL2,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
337,340,0.49788,-0.48246,1.98437,0.96082,-0.31685,-1.86962,1.2861,0.29338,0.76096,1.46191,-0.21712,0.40148,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
338,341,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.14882,-0.30033,-0.58331,0.94156,0.7583,-1.37983,-0.21575,CL5,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
339,342,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.46725,1.11406,0.88309,0.28783,0.41594,-2.55524,-0.21575,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL6,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,USER,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
340,343,1.82213,0.48246,-0.05921,0.96082,-0.31685,-1.69163,0.96248,-0.31776,0.94156,1.81175,-2.55524,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,USER,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN
341,344,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.00332,-0.01928,-0.15487,0.58489,0.19268,-0.52593,CL1,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,USER,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,CLEAN,USER,CLEAN,CLEAN
